Year,WaterType,SupplyType,Region,Value
2020,microbiological,centralized,Ukraine,7.6
2020,microbiological,urban_pipelines,Ukraine,4.7
2020,microbiological,rural_pipelines,Ukraine,13.8
2020,microbiological,non_centralized_1,Ukraine,22.6
2020,sanitary_chemical,urban_pipelines,Ukraine,16.8
2020,sanitary_chemical,rural_pipelines,Ukraine,26.9
2020,sanitary_chemical,non_centralized_1,Ukraine,32.6
2020,radiation,urban_pipelines,Ukraine,0.8
2020,radiation,rural_pipelines,Ukraine,6.5
2020,radiation,non_centralized_1,Ukraine,8.8
2020,microbiological,urban_pipelines,autonomous_Republic_of_Crimea,
2020,microbiological,rural_pipelines,autonomous_Republic_of_Crimea,
2020,microbiological,non_centralized_1,autonomous_Republic_of_Crimea,
2020,sanitary_chemical,urban_pipelines,autonomous_Republic_of_Crimea,
2020,sanitary_chemical,rural_pipelines,autonomous_Republic_of_Crimea,
2020,sanitary_chemical,non_centralized_1,autonomous_Republic_of_Crimea,
2020,radiation,urban_pipelines,autonomous_Republic_of_Crimea,
2020,radiation,rural_pipelines,autonomous_Republic_of_Crimea,
2020,radiation,non_centralized_1,autonomous_Republic_of_Crimea,
2020,microbiological,urban_pipelines,11_reg_Vinnytsya,9.7
2020,microbiological,rural_pipelines,11_reg_Vinnytsya,18.9
2020,microbiological,non_centralized_1,11_reg_Vinnytsya,39.3
2020,sanitary_chemical,urban_pipelines,11_reg_Vinnytsya,9.2
2020,sanitary_chemical,rural_pipelines,11_reg_Vinnytsya,13.3
2020,sanitary_chemical,non_centralized_1,11_reg_Vinnytsya,44.2
2020,radiation,urban_pipelines,11_reg_Vinnytsya,0.0
2020,radiation,rural_pipelines,11_reg_Vinnytsya,0.0
2020,radiation,non_centralized_1,11_reg_Vinnytsya,0.0
2020,microbiological,urban_pipelines,12_reg_Volyn,0.6
2020,microbiological,rural_pipelines,12_reg_Volyn,6.6
2020,microbiological,non_centralized_1,12_reg_Volyn,8.0
2020,sanitary_chemical,urban_pipelines,12_reg_Volyn,6.0
2020,sanitary_chemical,rural_pipelines,12_reg_Volyn,8.8
2020,sanitary_chemical,non_centralized_1,12_reg_Volyn,27.1
2020,radiation,urban_pipelines,12_reg_Volyn,0.0
2020,radiation,rural_pipelines,12_reg_Volyn,0.0
2020,radiation,non_centralized_1,12_reg_Volyn,0.0
2020,microbiological,urban_pipelines,13_reg_Dnipropetrovsk,4.9
2020,microbiological,rural_pipelines,13_reg_Dnipropetrovsk,20.7
2020,microbiological,non_centralized_1,13_reg_Dnipropetrovsk,12.5
2020,sanitary_chemical,urban_pipelines,13_reg_Dnipropetrovsk,30.1
2020,sanitary_chemical,rural_pipelines,13_reg_Dnipropetrovsk,47.4
2020,sanitary_chemical,non_centralized_1,13_reg_Dnipropetrovsk,36.4
2020,radiation,urban_pipelines,13_reg_Dnipropetrovsk,0.0
2020,radiation,rural_pipelines,13_reg_Dnipropetrovsk,0.0
2020,radiation,non_centralized_1,13_reg_Dnipropetrovsk,0.0
2020,microbiological,urban_pipelines,14_reg_Donetsk,3.8
2020,microbiological,rural_pipelines,14_reg_Donetsk,12.4
2020,microbiological,non_centralized_1,14_reg_Donetsk,29.6
2020,sanitary_chemical,urban_pipelines,14_reg_Donetsk,17.0
2020,sanitary_chemical,rural_pipelines,14_reg_Donetsk,18.9
2020,sanitary_chemical,non_centralized_1,14_reg_Donetsk,58.5
2020,radiation,urban_pipelines,14_reg_Donetsk,0.0
2020,radiation,rural_pipelines,14_reg_Donetsk,0.0
2020,radiation,non_centralized_1,14_reg_Donetsk,0.0
2020,microbiological,urban_pipelines,15_reg_Zhytomyr,6.4
2020,microbiological,rural_pipelines,15_reg_Zhytomyr,7.6
2020,microbiological,non_centralized_1,15_reg_Zhytomyr,30.7
2020,sanitary_chemical,urban_pipelines,15_reg_Zhytomyr,35.1
2020,sanitary_chemical,rural_pipelines,15_reg_Zhytomyr,62.8
2020,sanitary_chemical,non_centralized_1,15_reg_Zhytomyr,37.1
2020,radiation,urban_pipelines,15_reg_Zhytomyr,3.4
2020,radiation,rural_pipelines,15_reg_Zhytomyr,13.2
2020,radiation,non_centralized_1,15_reg_Zhytomyr,11.8
2020,microbiological,urban_pipelines,16_reg_Zakarpattya,11.6
2020,microbiological,rural_pipelines,16_reg_Zakarpattya,15.9
2020,microbiological,non_centralized_1,16_reg_Zakarpattya,18.3
2020,sanitary_chemical,urban_pipelines,16_reg_Zakarpattya,4.4
2020,sanitary_chemical,rural_pipelines,16_reg_Zakarpattya,1.8
2020,sanitary_chemical,non_centralized_1,16_reg_Zakarpattya,12.9
2020,radiation,urban_pipelines,16_reg_Zakarpattya,0.0
2020,radiation,rural_pipelines,16_reg_Zakarpattya,0.0
2020,radiation,non_centralized_1,16_reg_Zakarpattya,0.0
2020,microbiological,urban_pipelines,17_reg_Zaporizhzhya,1.6
2020,microbiological,rural_pipelines,17_reg_Zaporizhzhya,7.0
2020,microbiological,non_centralized_1,17_reg_Zaporizhzhya,23.1
2020,sanitary_chemical,urban_pipelines,17_reg_Zaporizhzhya,19.0
2020,sanitary_chemical,rural_pipelines,17_reg_Zaporizhzhya,39.3
2020,sanitary_chemical,non_centralized_1,17_reg_Zaporizhzhya,56.2
2020,radiation,urban_pipelines,17_reg_Zaporizhzhya,0.0
2020,radiation,rural_pipelines,17_reg_Zaporizhzhya,0.0
2020,radiation,non_centralized_1,17_reg_Zaporizhzhya,0.0
2020,microbiological,urban_pipelines,18_reg_Ivano-Frankivsk,2.9
2020,microbiological,rural_pipelines,18_reg_Ivano-Frankivsk,2.5
2020,microbiological,non_centralized_1,18_reg_Ivano-Frankivsk,45.1
2020,sanitary_chemical,urban_pipelines,18_reg_Ivano-Frankivsk,2.9
2020,sanitary_chemical,rural_pipelines,18_reg_Ivano-Frankivsk,15.9
2020,sanitary_chemical,non_centralized_1,18_reg_Ivano-Frankivsk,16.9
2020,radiation,urban_pipelines,18_reg_Ivano-Frankivsk,0.0
2020,radiation,rural_pipelines,18_reg_Ivano-Frankivsk,0.0
2020,radiation,non_centralized_1,18_reg_Ivano-Frankivsk,0.0
2020,microbiological,urban_pipelines,19_reg_Kyiv,3.1
2020,microbiological,rural_pipelines,19_reg_Kyiv,12.6
2020,microbiological,non_centralized_1,19_reg_Kyiv,19.5
2020,sanitary_chemical,urban_pipelines,19_reg_Kyiv,25.0
2020,sanitary_chemical,rural_pipelines,19_reg_Kyiv,36.8
2020,sanitary_chemical,non_centralized_1,19_reg_Kyiv,42.1
2020,radiation,urban_pipelines,19_reg_Kyiv,0.0
2020,radiation,rural_pipelines,19_reg_Kyiv,0.0
2020,radiation,non_centralized_1,19_reg_Kyiv,0.0
2020,microbiological,urban_pipelines,20_reg_Kirovohrad,3.2
2020,microbiological,rural_pipelines,20_reg_Kirovohrad,10.5
2020,microbiological,non_centralized_1,20_reg_Kirovohrad,22.1
2020,sanitary_chemical,urban_pipelines,20_reg_Kirovohrad,20.5
2020,sanitary_chemical,rural_pipelines,20_reg_Kirovohrad,32.0
2020,sanitary_chemical,non_centralized_1,20_reg_Kirovohrad,63.7
2020,radiation,urban_pipelines,20_reg_Kirovohrad,0.0
2020,radiation,rural_pipelines,20_reg_Kirovohrad,0.0
2020,radiation,non_centralized_1,20_reg_Kirovohrad,8.9
2020,microbiological,urban_pipelines,21_reg_Luhansk,2.2
2020,microbiological,rural_pipelines,21_reg_Luhansk,7.1
2020,microbiological,non_centralized_1,21_reg_Luhansk,18.9
2020,sanitary_chemical,urban_pipelines,21_reg_Luhansk,34.8
2020,sanitary_chemical,rural_pipelines,21_reg_Luhansk,82.2
2020,sanitary_chemical,non_centralized_1,21_reg_Luhansk,55.1
2020,radiation,urban_pipelines,21_reg_Luhansk,0.0
2020,radiation,rural_pipelines,21_reg_Luhansk,0.0
2020,radiation,non_centralized_1,21_reg_Luhansk,0.0
2020,microbiological,urban_pipelines,22_reg_Lviv,3.0
2020,microbiological,rural_pipelines,22_reg_Lviv,7.7
2020,microbiological,non_centralized_1,22_reg_Lviv,19.7
2020,sanitary_chemical,urban_pipelines,22_reg_Lviv,5.3
2020,sanitary_chemical,rural_pipelines,22_reg_Lviv,0.0
2020,sanitary_chemical,non_centralized_1,22_reg_Lviv,18.5
2020,radiation,urban_pipelines,22_reg_Lviv,0.0
2020,radiation,rural_pipelines,22_reg_Lviv,0.0
2020,radiation,non_centralized_1,22_reg_Lviv,0.0
2020,microbiological,urban_pipelines,23_reg_Mykolayiv,12.2
2020,microbiological,rural_pipelines,23_reg_Mykolayiv,46.2
2020,microbiological,non_centralized_1,23_reg_Mykolayiv,33.9
2020,sanitary_chemical,urban_pipelines,23_reg_Mykolayiv,48.6
2020,sanitary_chemical,rural_pipelines,23_reg_Mykolayiv,90.3
2020,sanitary_chemical,non_centralized_1,23_reg_Mykolayiv,63.3
2020,radiation,urban_pipelines,23_reg_Mykolayiv,0.0
2020,radiation,rural_pipelines,23_reg_Mykolayiv,0.0
2020,radiation,non_centralized_1,23_reg_Mykolayiv,0.0
2020,microbiological,urban_pipelines,24_reg_Odesa,7.5
2020,microbiological,rural_pipelines,24_reg_Odesa,14.9
2020,microbiological,non_centralized_1,24_reg_Odesa,26.1
2020,sanitary_chemical,urban_pipelines,24_reg_Odesa,11.7
2020,sanitary_chemical,rural_pipelines,24_reg_Odesa,14.6
2020,sanitary_chemical,non_centralized_1,24_reg_Odesa,38.9
2020,radiation,urban_pipelines,24_reg_Odesa,0.0
2020,radiation,rural_pipelines,24_reg_Odesa,0.0
2020,radiation,non_centralized_1,24_reg_Odesa,0.0
2020,microbiological,urban_pipelines,25_reg_Poltava,7.1
2020,microbiological,rural_pipelines,25_reg_Poltava,13.3
2020,microbiological,non_centralized_1,25_reg_Poltava,7.0
2020,sanitary_chemical,urban_pipelines,25_reg_Poltava,16.1
2020,sanitary_chemical,rural_pipelines,25_reg_Poltava,18.4
2020,sanitary_chemical,non_centralized_1,25_reg_Poltava,20.0
2020,radiation,urban_pipelines,25_reg_Poltava,0.0
2020,radiation,rural_pipelines,25_reg_Poltava,0.0
2020,radiation,non_centralized_1,25_reg_Poltava,0.0
2020,microbiological,urban_pipelines,26_reg_Rivne,10.1
2020,microbiological,rural_pipelines,26_reg_Rivne,30.0
2020,microbiological,non_centralized_1,26_reg_Rivne,26.0
2020,sanitary_chemical,urban_pipelines,26_reg_Rivne,17.7
2020,sanitary_chemical,rural_pipelines,26_reg_Rivne,40.6
2020,sanitary_chemical,non_centralized_1,26_reg_Rivne,31.8
2020,radiation,urban_pipelines,26_reg_Rivne,0.0
2020,radiation,rural_pipelines,26_reg_Rivne,0.0
2020,radiation,non_centralized_1,26_reg_Rivne,0.0
2020,microbiological,urban_pipelines,27_reg_Sumy,3.1
2020,microbiological,rural_pipelines,27_reg_Sumy,12.2
2020,microbiological,non_centralized_1,27_reg_Sumy,30.2
2020,sanitary_chemical,urban_pipelines,27_reg_Sumy,9.3
2020,sanitary_chemical,rural_pipelines,27_reg_Sumy,30.6
2020,sanitary_chemical,non_centralized_1,27_reg_Sumy,68.2
2020,radiation,urban_pipelines,27_reg_Sumy,0.0
2020,radiation,rural_pipelines,27_reg_Sumy,0.0
2020,radiation,non_centralized_1,27_reg_Sumy,0.0
2020,microbiological,urban_pipelines,28_reg_Ternopil,6.4
2020,microbiological,rural_pipelines,28_reg_Ternopil,22.8
2020,microbiological,non_centralized_1,28_reg_Ternopil,20.7
2020,sanitary_chemical,urban_pipelines,28_reg_Ternopil,18.9
2020,sanitary_chemical,rural_pipelines,28_reg_Ternopil,25.0
2020,sanitary_chemical,non_centralized_1,28_reg_Ternopil,20.4
2020,radiation,urban_pipelines,28_reg_Ternopil,2.2
2020,radiation,rural_pipelines,28_reg_Ternopil,0.0
2020,radiation,non_centralized_1,28_reg_Ternopil,0.0
2020,microbiological,urban_pipelines,29_reg_Kharkiv,4.0
2020,microbiological,rural_pipelines,29_reg_Kharkiv,15.0
2020,microbiological,non_centralized_1,29_reg_Kharkiv,36.5
2020,sanitary_chemical,urban_pipelines,29_reg_Kharkiv,26.1
2020,sanitary_chemical,rural_pipelines,29_reg_Kharkiv,21.9
2020,sanitary_chemical,non_centralized_1,29_reg_Kharkiv,44.9
2020,radiation,urban_pipelines,29_reg_Kharkiv,0.0
2020,radiation,rural_pipelines,29_reg_Kharkiv,0.0
2020,radiation,non_centralized_1,29_reg_Kharkiv,0.0
2020,microbiological,urban_pipelines,30_reg_Kherson,1.1
2020,microbiological,rural_pipelines,30_reg_Kherson,6.6
2020,microbiological,non_centralized_1,30_reg_Kherson,3.4
2020,sanitary_chemical,urban_pipelines,30_reg_Kherson,12.3
2020,sanitary_chemical,rural_pipelines,30_reg_Kherson,23.3
2020,sanitary_chemical,non_centralized_1,30_reg_Kherson,13.1
2020,radiation,urban_pipelines,30_reg_Kherson,0.0
2020,radiation,rural_pipelines,30_reg_Kherson,0.0
2020,radiation,non_centralized_1,30_reg_Kherson,0.0
2020,microbiological,urban_pipelines,31_reg_Khmelnytskiy,7.9
2020,microbiological,rural_pipelines,31_reg_Khmelnytskiy,20.9
2020,microbiological,non_centralized_1,31_reg_Khmelnytskiy,25.4
2020,sanitary_chemical,urban_pipelines,31_reg_Khmelnytskiy,15.0
2020,sanitary_chemical,rural_pipelines,31_reg_Khmelnytskiy,25.4
2020,sanitary_chemical,non_centralized_1,31_reg_Khmelnytskiy,31.9
2020,radiation,urban_pipelines,31_reg_Khmelnytskiy,0.0
2020,radiation,rural_pipelines,31_reg_Khmelnytskiy,0.0
2020,radiation,non_centralized_1,31_reg_Khmelnytskiy,0.0
2020,microbiological,urban_pipelines,32_reg_Cherkasy,2.3
2020,microbiological,rural_pipelines,32_reg_Cherkasy,39.7
2020,microbiological,non_centralized_1,32_reg_Cherkasy,19.3
2020,sanitary_chemical,urban_pipelines,32_reg_Cherkasy,3.3
2020,sanitary_chemical,rural_pipelines,32_reg_Cherkasy,13.6
2020,sanitary_chemical,non_centralized_1,32_reg_Cherkasy,29.7
2020,radiation,urban_pipelines,32_reg_Cherkasy,0.0
2020,radiation,rural_pipelines,32_reg_Cherkasy,0.0
2020,radiation,non_centralized_1,32_reg_Cherkasy,0.0
2020,microbiological,urban_pipelines,33_reg_Chernivtsi,2.6
2020,microbiological,rural_pipelines,33_reg_Chernivtsi,8.6
2020,microbiological,non_centralized_1,33_reg_Chernivtsi,8.9
2020,sanitary_chemical,urban_pipelines,33_reg_Chernivtsi,1.0
2020,sanitary_chemical,rural_pipelines,33_reg_Chernivtsi,0.0
2020,sanitary_chemical,non_centralized_1,33_reg_Chernivtsi,8.3
2020,radiation,urban_pipelines,33_reg_Chernivtsi,0.0
2020,radiation,rural_pipelines,33_reg_Chernivtsi,0.0
2020,radiation,non_centralized_1,33_reg_Chernivtsi,0.0
2020,microbiological,urban_pipelines,34_reg_Chernihiv,3.5
2020,microbiological,rural_pipelines,34_reg_Chernihiv,9.5
2020,microbiological,non_centralized_1,34_reg_Chernihiv,19.1
2020,sanitary_chemical,urban_pipelines,34_reg_Chernihiv,8.3
2020,sanitary_chemical,rural_pipelines,34_reg_Chernihiv,30.2
2020,sanitary_chemical,non_centralized_1,34_reg_Chernihiv,28.3
2020,radiation,urban_pipelines,34_reg_Chernihiv,0.0
2020,radiation,rural_pipelines,34_reg_Chernihiv,0.0
2020,radiation,non_centralized_1,34_reg_Chernihiv,0.0
2020,microbiological,urban_pipelines,35_reg_Kyiv_city,2.5
2020,microbiological,rural_pipelines,35_reg_Kyiv_city,
2020,microbiological,non_centralized_1,35_reg_Kyiv_city,13.4
2020,sanitary_chemical,urban_pipelines,35_reg_Kyiv_city,1.3
2020,sanitary_chemical,rural_pipelines,35_reg_Kyiv_city,
2020,sanitary_chemical,non_centralized_1,35_reg_Kyiv_city,29.7
2020,radiation,urban_pipelines,35_reg_Kyiv_city,0.0
2020,radiation,rural_pipelines,35_reg_Kyiv_city,
2020,radiation,non_centralized_1,35_reg_Kyiv_city,0.0
2020,microbiological,urban_pipelines,city_Sevastopol,
2020,microbiological,rural_pipelines,city_Sevastopol,
2020,microbiological,non_centralized_1,city_Sevastopol,
2020,sanitary_chemical,urban_pipelines,city_Sevastopol,
2020,sanitary_chemical,rural_pipelines,city_Sevastopol,
2020,sanitary_chemical,non_centralized_1,city_Sevastopol,
2020,radiation,urban_pipelines,city_Sevastopol,
2020,radiation,rural_pipelines,city_Sevastopol,
2020,radiation,non_centralized_1,city_Sevastopol,
2021,microbiological,urban_pipelines,Ukraine,5.1
2021,microbiological,rural_pipelines,Ukraine,11.9
2021,microbiological,non_centralized_1,Ukraine,22.9
2021,microbiological,centralized,Ukraine,7.5
2021,microbiological,urban_pipelines,Ukraine,5.1
2021,microbiological,rural_pipelines,Ukraine,11.9
2021,microbiological,non_centralized_1,Ukraine,22.9
2021,sanitary_chemical,urban_pipelines,Ukraine,18.2
2021,sanitary_chemical,rural_pipelines,Ukraine,28.9
2021,sanitary_chemical,non_centralized_1,Ukraine,33.5
2021,radiation,urban_pipelines,Ukraine,2.0
2021,radiation,rural_pipelines,Ukraine,2.8
2021,radiation,non_centralized_1,Ukraine,7.1
2021,microbiological,urban_pipelines,autonomous_Republic_of_Crimea,
2021,microbiological,rural_pipelines,autonomous_Republic_of_Crimea,
2021,microbiological,non_centralized_1,autonomous_Republic_of_Crimea,
2021,sanitary_chemical,urban_pipelines,autonomous_Republic_of_Crimea,
2021,sanitary_chemical,rural_pipelines,autonomous_Republic_of_Crimea,
2021,sanitary_chemical,non_centralized_1,autonomous_Republic_of_Crimea,
2021,radiation,urban_pipelines,autonomous_Republic_of_Crimea,
2021,radiation,rural_pipelines,autonomous_Republic_of_Crimea,
2021,radiation,non_centralized_1,autonomous_Republic_of_Crimea,
2021,microbiological,urban_pipelines,11_reg_Vinnytsya,8.8
2021,microbiological,rural_pipelines,11_reg_Vinnytsya,16.1
2021,microbiological,non_centralized_1,11_reg_Vinnytsya,44.2
2021,sanitary_chemical,urban_pipelines,11_reg_Vinnytsya,14.7
2021,sanitary_chemical,rural_pipelines,11_reg_Vinnytsya,10.7
2021,sanitary_chemical,non_centralized_1,11_reg_Vinnytsya,44.0
2021,radiation,urban_pipelines,11_reg_Vinnytsya,0.0
2021,radiation,rural_pipelines,11_reg_Vinnytsya,0.0
2021,radiation,non_centralized_1,11_reg_Vinnytsya,0.0
2021,microbiological,urban_pipelines,12_reg_Volyn,0.5
2021,microbiological,rural_pipelines,12_reg_Volyn,4.3
2021,microbiological,non_centralized_1,12_reg_Volyn,5.8
2021,sanitary_chemical,urban_pipelines,12_reg_Volyn,3.1
2021,sanitary_chemical,rural_pipelines,12_reg_Volyn,12.5
2021,sanitary_chemical,non_centralized_1,12_reg_Volyn,28.1
2021,radiation,urban_pipelines,12_reg_Volyn,0.0
2021,radiation,rural_pipelines,12_reg_Volyn,0.0
2021,radiation,non_centralized_1,12_reg_Volyn,0.0
2021,microbiological,urban_pipelines,13_reg_Dnipropetrovsk,6.2
2021,microbiological,rural_pipelines,13_reg_Dnipropetrovsk,18.2
2021,microbiological,non_centralized_1,13_reg_Dnipropetrovsk,12.4
2021,sanitary_chemical,urban_pipelines,13_reg_Dnipropetrovsk,20.5
2021,sanitary_chemical,rural_pipelines,13_reg_Dnipropetrovsk,57.4
2021,sanitary_chemical,non_centralized_1,13_reg_Dnipropetrovsk,34.2
2021,radiation,urban_pipelines,13_reg_Dnipropetrovsk,0.0
2021,radiation,rural_pipelines,13_reg_Dnipropetrovsk,0.0
2021,radiation,non_centralized_1,13_reg_Dnipropetrovsk,0.0
2021,microbiological,urban_pipelines,14_reg_Donetsk,4.3
2021,microbiological,rural_pipelines,14_reg_Donetsk,12.1
2021,microbiological,non_centralized_1,14_reg_Donetsk,26.7
2021,sanitary_chemical,urban_pipelines,14_reg_Donetsk,15.7
2021,sanitary_chemical,rural_pipelines,14_reg_Donetsk,19.1
2021,sanitary_chemical,non_centralized_1,14_reg_Donetsk,52.9
2021,radiation,urban_pipelines,14_reg_Donetsk,0.0
2021,radiation,rural_pipelines,14_reg_Donetsk,0.0
2021,radiation,non_centralized_1,14_reg_Donetsk,0.0
2021,microbiological,urban_pipelines,15_reg_Zhytomyr,6.2
2021,microbiological,rural_pipelines,15_reg_Zhytomyr,7.1
2021,microbiological,non_centralized_1,15_reg_Zhytomyr,28.7
2021,sanitary_chemical,urban_pipelines,15_reg_Zhytomyr,43.3
2021,sanitary_chemical,rural_pipelines,15_reg_Zhytomyr,52.0
2021,sanitary_chemical,non_centralized_1,15_reg_Zhytomyr,39.7
2021,radiation,urban_pipelines,15_reg_Zhytomyr,2.9
2021,radiation,rural_pipelines,15_reg_Zhytomyr,10.5
2021,radiation,non_centralized_1,15_reg_Zhytomyr,7.3
2021,microbiological,urban_pipelines,16_reg_Zakarpattya,5.8
2021,microbiological,rural_pipelines,16_reg_Zakarpattya,19.9
2021,microbiological,non_centralized_1,16_reg_Zakarpattya,25.3
2021,sanitary_chemical,urban_pipelines,16_reg_Zakarpattya,4.7
2021,sanitary_chemical,rural_pipelines,16_reg_Zakarpattya,4.7
2021,sanitary_chemical,non_centralized_1,16_reg_Zakarpattya,11.4
2021,radiation,urban_pipelines,16_reg_Zakarpattya,0.0
2021,radiation,rural_pipelines,16_reg_Zakarpattya,0.0
2021,radiation,non_centralized_1,16_reg_Zakarpattya,0.0
2021,microbiological,urban_pipelines,17_reg_Zaporizhzhya,4.0
2021,microbiological,rural_pipelines,17_reg_Zaporizhzhya,4.1
2021,microbiological,non_centralized_1,17_reg_Zaporizhzhya,2.7
2021,sanitary_chemical,urban_pipelines,17_reg_Zaporizhzhya,18.1
2021,sanitary_chemical,rural_pipelines,17_reg_Zaporizhzhya,43.0
2021,sanitary_chemical,non_centralized_1,17_reg_Zaporizhzhya,45.9
2021,radiation,urban_pipelines,17_reg_Zaporizhzhya,22.6
2021,radiation,rural_pipelines,17_reg_Zaporizhzhya,15.4
2021,radiation,non_centralized_1,17_reg_Zaporizhzhya,0.0
2021,microbiological,urban_pipelines,18_reg_Ivano-Frankivsk,0.7
2021,microbiological,rural_pipelines,18_reg_Ivano-Frankivsk,1.5
2021,microbiological,non_centralized_1,18_reg_Ivano-Frankivsk,36.0
2021,sanitary_chemical,urban_pipelines,18_reg_Ivano-Frankivsk,0.0
2021,sanitary_chemical,rural_pipelines,18_reg_Ivano-Frankivsk,15.7
2021,sanitary_chemical,non_centralized_1,18_reg_Ivano-Frankivsk,12.3
2021,radiation,urban_pipelines,18_reg_Ivano-Frankivsk,0.0
2021,radiation,rural_pipelines,18_reg_Ivano-Frankivsk,0.0
2021,radiation,non_centralized_1,18_reg_Ivano-Frankivsk,0.0
2021,microbiological,urban_pipelines,19_reg_Kyiv,5.0
2021,microbiological,rural_pipelines,19_reg_Kyiv,12.6
2021,microbiological,non_centralized_1,19_reg_Kyiv,23.8
2021,sanitary_chemical,urban_pipelines,19_reg_Kyiv,22.7
2021,sanitary_chemical,rural_pipelines,19_reg_Kyiv,37.3
2021,sanitary_chemical,non_centralized_1,19_reg_Kyiv,40.9
2021,radiation,urban_pipelines,19_reg_Kyiv,0.0
2021,radiation,rural_pipelines,19_reg_Kyiv,0.0
2021,radiation,non_centralized_1,19_reg_Kyiv,0.0
2021,microbiological,urban_pipelines,20_reg_Kirovohrad,4.1
2021,microbiological,rural_pipelines,20_reg_Kirovohrad,15.0
2021,microbiological,non_centralized_1,20_reg_Kirovohrad,27.9
2021,sanitary_chemical,urban_pipelines,20_reg_Kirovohrad,24.0
2021,sanitary_chemical,rural_pipelines,20_reg_Kirovohrad,28.7
2021,sanitary_chemical,non_centralized_1,20_reg_Kirovohrad,60.4
2021,radiation,urban_pipelines,20_reg_Kirovohrad,0.0
2021,radiation,rural_pipelines,20_reg_Kirovohrad,0.0
2021,radiation,non_centralized_1,20_reg_Kirovohrad,15.0
2021,microbiological,urban_pipelines,21_reg_Luhansk,2.4
2021,microbiological,rural_pipelines,21_reg_Luhansk,10.6
2021,microbiological,non_centralized_1,21_reg_Luhansk,24.2
2021,sanitary_chemical,urban_pipelines,21_reg_Luhansk,40.0
2021,sanitary_chemical,rural_pipelines,21_reg_Luhansk,80.5
2021,sanitary_chemical,non_centralized_1,21_reg_Luhansk,56.8
2021,radiation,urban_pipelines,21_reg_Luhansk,0.0
2021,radiation,rural_pipelines,21_reg_Luhansk,0.0
2021,radiation,non_centralized_1,21_reg_Luhansk,0.0
2021,microbiological,urban_pipelines,22_reg_Lviv,0.0
2021,microbiological,rural_pipelines,22_reg_Lviv,0.0
2021,microbiological,non_centralized_1,22_reg_Lviv,15.4
2021,sanitary_chemical,urban_pipelines,22_reg_Lviv,2.8
2021,sanitary_chemical,rural_pipelines,22_reg_Lviv,0.0
2021,sanitary_chemical,non_centralized_1,22_reg_Lviv,17.6
2021,radiation,urban_pipelines,22_reg_Lviv,0.0
2021,radiation,rural_pipelines,22_reg_Lviv,0.0
2021,radiation,non_centralized_1,22_reg_Lviv,0.0
2021,microbiological,urban_pipelines,23_reg_Mykolayiv,6.6
2021,microbiological,rural_pipelines,23_reg_Mykolayiv,29.0
2021,microbiological,non_centralized_1,23_reg_Mykolayiv,34.6
2021,sanitary_chemical,urban_pipelines,23_reg_Mykolayiv,59.2
2021,sanitary_chemical,rural_pipelines,23_reg_Mykolayiv,80.8
2021,sanitary_chemical,non_centralized_1,23_reg_Mykolayiv,63.0
2021,radiation,urban_pipelines,23_reg_Mykolayiv,0.0
2021,radiation,rural_pipelines,23_reg_Mykolayiv,0.0
2021,radiation,non_centralized_1,23_reg_Mykolayiv,0.0
2021,microbiological,urban_pipelines,24_reg_Odesa,7.2
2021,microbiological,rural_pipelines,24_reg_Odesa,12.7
2021,microbiological,non_centralized_1,24_reg_Odesa,18.5
2021,sanitary_chemical,urban_pipelines,24_reg_Odesa,14.1
2021,sanitary_chemical,rural_pipelines,24_reg_Odesa,13.1
2021,sanitary_chemical,non_centralized_1,24_reg_Odesa,45.9
2021,radiation,urban_pipelines,24_reg_Odesa,0.0
2021,radiation,rural_pipelines,24_reg_Odesa,0.0
2021,radiation,non_centralized_1,24_reg_Odesa,0.0
2021,microbiological,urban_pipelines,25_reg_Poltava,2.4
2021,microbiological,rural_pipelines,25_reg_Poltava,6.2
2021,microbiological,non_centralized_1,25_reg_Poltava,9.0
2021,sanitary_chemical,urban_pipelines,25_reg_Poltava,53.3
2021,sanitary_chemical,rural_pipelines,25_reg_Poltava,30.5
2021,sanitary_chemical,non_centralized_1,25_reg_Poltava,35.4
2021,radiation,urban_pipelines,25_reg_Poltava,0.0
2021,radiation,rural_pipelines,25_reg_Poltava,0.0
2021,radiation,non_centralized_1,25_reg_Poltava,0.0
2021,microbiological,urban_pipelines,26_reg_Rivne,10.5
2021,microbiological,rural_pipelines,26_reg_Rivne,24.9
2021,microbiological,non_centralized_1,26_reg_Rivne,24.3
2021,sanitary_chemical,urban_pipelines,26_reg_Rivne,12.2
2021,sanitary_chemical,rural_pipelines,26_reg_Rivne,40.3
2021,sanitary_chemical,non_centralized_1,26_reg_Rivne,31.4
2021,radiation,urban_pipelines,26_reg_Rivne,0.0
2021,radiation,rural_pipelines,26_reg_Rivne,0.0
2021,radiation,non_centralized_1,26_reg_Rivne,0.0
2021,microbiological,urban_pipelines,27_reg_Sumy,5.2
2021,microbiological,rural_pipelines,27_reg_Sumy,10.7
2021,microbiological,non_centralized_1,27_reg_Sumy,28.0
2021,sanitary_chemical,urban_pipelines,27_reg_Sumy,10.0
2021,sanitary_chemical,rural_pipelines,27_reg_Sumy,35.3
2021,sanitary_chemical,non_centralized_1,27_reg_Sumy,64.4
2021,radiation,urban_pipelines,27_reg_Sumy,0.0
2021,radiation,rural_pipelines,27_reg_Sumy,0.0
